effective_start	effective_end	program_family	product	otr_rupiah	dp_thousand_rupiah	voucher_thousand_rupiah	cukup_bayar_thousand_rupiah	installment_12_thousand	installment_24_thousand	installment_36_thousand	installment_42_thousand	installment_48_thousand	source_filename	source_sheet	source_rows	offer_row	unit_note	data_quality
2026-08-01	2026-08-31	SMH_ACCESSORIES	ADV 160 ABS RoadSync Acc	40710000	6200	0	6200	3518.2318425621597	2029.9581389591629	1560	1399.217678592604	1302.7027196240463	2. PL SMH Accessories periode Agustus 2026.xlsx	PL Acc	39-41	41	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC	18260000	1500	150	1350	1805.5522510329706	1065.8879600858547	835.6847558619723	757.8322298147956	711.824641470882	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC	18260000	1900	150	1750	1766.1628368900176	1043.108974517926	817.9637265547957	741.8855886133816	696.9532518396325	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC	18260000	2800	150	2650	1677.5366550683725	991.8562569900868	778.0914106136485	706.0056459102003	663.4926251693204	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC	19075000	1600	150	1450	1878.617300140068	1109.1116546756382	869.5997047757796	788.6112406636746	740.7555358057007	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC	19075000	2000	150	1850	1839.2278859971148	1086.3326691077098	851.878675468603	772.6645994622608	725.8841461744508	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC	19075000	2900	150	2750	1750.60170417547	1035.0799515798703	812.0063595274556	736.7846567590793	692.4235195041389	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC	19605000	1600	150	1450	1932.5357951102555	1140.9236469705288	894.5358511653732	811.2195912269794	761.9872328898655	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC	19605000	2000	150	1850	1893.1463809673023	1118.1446614026004	876.8148218581966	795.2729500255654	747.1158432586159	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC	19605000	3000	150	2850	1794.6728456099192	1061.1971974827788	832.5122485902551	755.4063470220306	709.9373691804913	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC	19165000	1600	0	1600	1897.2659448025015	1124.713444984318	884.7588457916456	803.8829521264796	756.2356837205359	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	19	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC	19165000	2000	0	2000	1857.678460866896	1101.7259917696372	866.8162676369262	787.7062512327282	741.1270512967611	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	20	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC	19165000	2900	0	2900	1768.6066220117834	1050.0042220366056	826.4454667888078	751.308674221787	707.1326283432682	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	21	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC Acc	18995500	1600	150	1450	1870.5295258945396	1104.3398558314047	865.8592828173406	785.219988079179	737.570781243076	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC Acc	18995500	1900	150	1750	1840.987465287325	1087.2556166554582	852.5685108369582	773.2600071781186	726.4172390196385	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty CBS MMC Acc	18995500	2900	150	2750	1742.513929929942	1030.308152735637	808.2659375690166	733.3934041745836	689.2387649415141	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC Acc	19810500	1600	150	1450	1953.4419285373754	1153.2582968131703	904.2044890579419	819.9856592284116	770.2195229857069	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC Acc	19810500	2000	150	1850	1914.0525143944221	1130.479311245242	886.4834597507654	804.0390180269977	755.3481333544571	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty ISS Deluxe MMC Acc	19810500	3000	150	2850	1815.5789790370393	1073.5318473254206	842.180886482824	764.1724150234627	718.1696592763327	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC Acc	20340500	1700	150	1550	1997.5130699718243	1179.375542716079	924.7103781207414	838.6073494913628	787.7333726620594	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC Acc	20340500	2100	150	1950	1958.1236558288715	1156.5965571481504	906.9893488135649	822.6607082899487	772.8619830308096	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Sporty Deluxe Smart Key MMC Acc	20340500	3100	150	2950	1859.6501204714884	1099.6490932283289	862.6867755456233	782.7941052864139	735.6835089526852	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC Acc	19770500	1600	0	1600	1959.1750344410536	1161.389754182442	913.6033792896176	830.0845567728502	780.878854707715	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	19	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC Acc	19770500	2000	0	2000	1919.587550505448	1138.4023009677612	895.6608011348983	813.9078558790987	765.7702222839404	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	20	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	BEAT_MMC	BeAT Street MMC Acc	19770500	3000	0	3000	1820.618840666434	1080.9336679310593	850.8043557481002	773.4661036447199	727.9986412245039	3. PL BeAT MMC Agustus 2026.xlsx	PL BeAT MMC Series	19-21	21	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Black Freedom)	71650000	10000	5000	5000	6114.266155759934	3482.3063678255635	2648	2359.202507589556	2185.073022294949	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Black Freedom)	71650000	15000	5000	10000	5643.884549081881	3220.4398376762656	2450	2184.7994486481407	2024.8156645752515	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Black Freedom)	71650000	20000	5000	15000	5173.502942403829	2958.573307526967	2253	2010.3963897067254	1864.5583068555532	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Mat Gunpowder Black Metallic)	76510000	10000	5000	5000	6586.610758958974	3750.5854855651573	2852	2540.588665010986	2352.9153607555204	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Mat Gunpowder Black Metallic)	76510000	15000	5000	10000	6116.229152280923	3488.71895541586	2654	2366.18560606957	2192.6580030358223	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR STD Black (Mat Gunpowder Black Metallic)	76510000	20000	5000	15000	5645.84754560287	3226.8524252665616	2457	2191.782547128155	2032.4006453161246	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS BL	84155000	10000	5000	5000	7329.630201645532	4172.600682091741	3172	2825.9173015309098	2616.938956955329	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS BL	84155000	15000	5000	10000	6859.24859496748	3910.734151942443	2975	2651.514242589494	2456.681599235631	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS BL	84155000	20000	5000	15000	6388.866988289427	3648.8676217931447	2777	2477.1111836480786	2296.4242415159324	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS AR	88205000	10000	5000	5000	7723.2507043114	4396.1666135414025	3342	2977.0724327154344	2756.8075723391385	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS AR	88205000	15000	5000	10000	7252.869097633347	4134.300083392104	3144	2802.6693737740193	2596.5502146194403	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS AR	88205000	20000	5000	15000	6782.487490955296	3872.4335532428063	2947	2628.2663148326037	2436.292856899742	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS MP	88800000	10000	5000	5000	7781.078901616632	4429.011484951909	3367	2999.279174210445	2777.3561713893523	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS MP	88800000	15000	5000	10000	7310.697294938579	4167.14495480261	3169	2824.8761152690295	2617.098813669654	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS MP	88800000	20000	5000	15000	6840.315688260528	3905.278424653313	2972	2650.473056327614	2456.841455949956	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS RD	88800000	10000	5000	5000	7781.078901616632	4429.011484951909	3367	2999.279174210445	2777.3561713893523	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS RD	88800000	15000	5000	10000	7310.697294938579	4167.14495480261	3169	2824.8761152690295	2617.098813669654	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CBR250RR ABS QS RD	88800000	20000	5000	15000	6840.315688260528	3905.278424653313	2972	2650.473056327614	2456.841455949956	5. PL Premium periode Agustus 2026.xlsx	PL Premium 1	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Supercub C 125	76475000	12000	0	12000	6626.913894281624	3890.170833306452	3032	2741.9669375972426	2569.84905232138	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Supercub C 125	76475000	14000	0	14000	6431.9396403049495	3778.345192586247	2946	2664.50942418284	2497.837064740537	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Supercub C 125	76475000	16000	0	16000	6236.965386328273	3666.519551866042	2860	2587.0519107684368	2425.825077159693	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CT 125	80215000	13000	0	13000	6906.096943628066	4054.66411429306	3161	2858.2229194809206	2678.9418126072896	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CT 125	80215000	15000	0	15000	6711.12268965139	3942.8384735728546	3074	2780.7654060665177	2606.9298250264465	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CT 125	80215000	17000	0	17000	6516.148435674715	3831.012832852649	2988	2703.3078926521143	2534.9178374456023	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Forza	95865000	15000	0	15000	8287	4865	3793	3429	3214	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Forza	95865000	18000	0	18000	7995	4697	3663	3313	3106	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Forza	95865000	20000	0	20000	7800	4586	3577	3236	3034	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	17	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Monkey 125	83890000	14000	0	14000	7178.73358616655	4215.326807956797	3286	2971.785316335613	2785.5128031031027	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	19-21	19	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Monkey 125	83890000	17000	0	17000	6886.272205201535	4047.5883468764887	3157	2855.5990462140076	2677.494821731837	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	19-21	20	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	Monkey 125	83890000	20000	0	20000	6593.81082423652	3879.8498857961804	3027	2739.412776092403	2569.476840360572	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	19-21	21	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	ST 125 Dax	79290000	13000	0	13000	6812.936539053288	4000.1519100829773	3118	2819.8911325299678	2643.0550886712986	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	7	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	ST 125 Dax	79290000	16000	0	16000	6520.475158088274	3832.4134490026695	2989	2703.704862408363	2535.0371073000333	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	8	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	ST 125 Dax	79290000	19000	0	19000	6228.01377712326	3664.6749879223626	2859	2587.518592286759	2427.0191259287676	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	7-9	9	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CRF 250L	90305000	15000	0	15000	7727	4537	3537	3199	2998	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	11	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CRF 250L	90305000	18000	0	18000	7435	4370	3408	3083	2890	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	12	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CRF 250L	90305000	20000	0	20000	7240	4258	3321	3005	2818	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	11-13	13	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CRF 250 Rally	94780000	15000	0	15000	8178	4801	3743	3384	3172	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	15	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
2026-08-01	2026-08-31	PREMIUM	CRF 250 Rally	94780000	18000	0	18000	7886	4633	3613	3268	3064	5. PL Premium periode Agustus 2026.xlsx	PL Premium 2	15-17	16	DP/voucher/cukup bayar/installment values are source-stated in thousands (000) Rupiah; OTR is stored as full Rupiah.	Structured from source workbook cells. Blank voucher treated as 0 only where source voucher cell is blank; no financing formula was invented.
